Geo_id,City,State,Region,Country,Lat,Lon
404,Elx,Valenciana,South,Spain,38.2653307,-0.6988391
405,Santa Cruz de Barahona,Barahona,Caribbean,Dominican Republic,18.2101889,-71.1012325
406,Brasília,Federal District,South,Brazil,-10.3333333,-53.2
407,Lanzhou,Gansu,North Asia,China,36.474436,103.733224
408,Bologna,Emilia-Romagna,South,Italy,44.4938203,11.3426327
409,Alice Springs,Northern Territory,Oceania,Australia,-23.6983884,133.8812885
410,Doha,Ad Dawhah,EMEA,Qatar,25.2856329,51.5264162
411,Velletri,Lazio,South,Italy,41.6867015,12.7770433
412,Matsubara,Oita,North Asia,Japan,34.5780936,135.5517555
413,Puteaux,Ile-de-France,Central,France,48.8841522,2.2368863
414,Geelong,Victoria,Oceania,Australia,-38.1493248,144.3598241
415,Whakatane,Bay of Plenty,Oceania,New Zealand,-37.9519223,176.9945977
416,Açu,Rio Grande do Norte,South,Brazil,-5.5836157,-36.9139541
417,Colchester,England,North,United Kingdom,51.8896903,0.8994651
418,Sandy Springs,Georgia,South,United States,33.9242688,-84.3785379
419,Montpellier,Languedoc-Roussillon,Central,France,43.6112422,3.8767337
420,Cleveland,Ohio,East,United States,41.4996574,-81.6936772
421,Shashi,Hubei,North Asia,China,30.3144274,112.2524983
422,Chaoyang,Jilin,North Asia,China,41.5754767,120.4390738
423,Rugby,England,North,United Kingdom,52.3726682,-1.2620038
424,Round Rock,Texas,Central,United States,30.5085915,-97.6788056
425,Saint-Chamond,Rhône-Alpes,Central,France,45.4748298,4.5098046
426,Baotou,Inner Mongolia,North Asia,China,40.6174777,109.944912
427,Fort Worth,Texas,Central,United States,32.753177,-97.3327459
428,Joinville,Santa Catarina,South,Brazil,-26.3044898,-48.8486726
429,Colombo,Parana,South,Brazil,-25.2925439,-49.2243472
430,Dover,New Hampshire,East,United States,39.158168,-75.5243682
431,Jining,Shandong,North Asia,China,35.4125047,116.5849266
432,Zhenjiang,Jiangsu,North Asia,China,32.1891959,119.4200069
433,York,England,North,United Kingdom,53.9656579,-1.0743052
434,Jining,Inner Mongolia,North Asia,China,35.4125047,116.5849266
435,Mérida,Yucatán,North,Mexico,20.9670759,-89.6237402
436,Villa Nueva,Guatemala,Central,Guatemala,14.5308826,-90.5963325
437,Annecy-le-Vieux,Rhône-Alpes,Central,France,45.9191358,6.1420652
438,Jacksonville,Florida,South,United States,30.3321838,-81.655651
439,Dar es Salaam,Dar Es Salaam,Africa,Tanzania,-6.8160837,39.2803583
440,Nuremberg,Bavaria,Central,Germany,49.453872,11.077298
441,Concord,California,West,United States,43.207178,-71.537476
442,Macheng,Hubei,North Asia,China,31.3198572,115.1108647
443,Beni Mellal,Tadla-Azilal,Africa,Morocco,32.334193,-6.353335
444,Roswell,Georgia,South,United States,33.3943282,-104.5229518
445,Madurai,Tamil Nadu,Central Asia,India,9.9261153,78.1140983
446,Dortmund,North Rhine-Westphalia,Central,Germany,51.5142273,7.4652789
447,Loubomo,Niari,Africa,Republic of the Congo,-4.2005398,12.6791573
448,Jiangmen,Guangdong,North Asia,China,22.5816619,113.0761073
449,Troy,Ohio,East,United States,42.7284117,-73.6917878
450,Kaliningrad,Kaliningrad,EMEA,Russia,54.7046485,20.4565666
451,Kristiansand,Vest-Agder,North,Norway,58.0856276,7.931858
452,Ad Diwaniyah,Al Qadisiyah,EMEA,Iraq,31.9853304,44.9236266
453,Bayonne,Aquitaine,Central,France,43.4945144,-1.4736657
454,Avondale,Arizona,West,United States,33.4355977,-112.349602
455,Fairfield,Ohio,East,United States,39.7886111,-82.6418883
456,San José de las Lajas,Mayabeque,Caribbean,Cuba,22.9613562,-82.1518012
457,Algiers,Alger,Africa,Algeria,36.7729333,3.0588445
458,Lowell,Massachusetts,East,United States,42.6414437,-71.3085329
459,Istanbul,Istanbul,EMEA,Turkey,41.006381,28.9758715
460,Kaunas,Kaunas,EMEA,Lithuania,54.8982139,23.9044817
461,Ardabil,Ardabil,EMEA,Iran,38.4583983,47.9313001
462,Mexicali,Baja California,North,Mexico,32.6405247,-115.474899
463,Mecca,Makkah,EMEA,Saudi Arabia,21.420847,39.826869
464,Alexandria,Al Iskandariyah,Africa,Egypt,31.1991806,29.8951716
465,Queanbeyan,New South Wales,Oceania,Australia,-35.3524518,149.2337634
466,Guilin,Guangxi,North Asia,China,25.2779894,110.2910622
467,Gaomi,Shandong,North Asia,China,36.3654065,119.8005385
468,Pretoria,Gauteng,Africa,South Africa,-25.7459277,28.1879101
469,Blackpool,England,North,United Kingdom,53.8179442,-3.0509812
470,Schwerin,Mecklenburg-Vorpommern,Central,Germany,53.6288297,11.4148038
471,Aligarh,Uttar Pradesh,Central Asia,India,27.8761073,78.1358153
472,Trento,Trentino-Alto Adige,South,Italy,46.1029536,11.1297425
473,Ravenna,Emilia-Romagna,South,Italy,44.3640607,12.0590095
474,Basel,Basel-Stadt,Central,Switzerland,47.5581077,7.5878261
475,Matola,Maputo,Africa,Mozambique,-25.966917,32.466956
476,Poitiers,Poitou-Charentes,Central,France,46.5802596,0.340196
477,Seoul,Seoul,North Asia,South Korea,37.5666791,126.9782914
478,Milan,Lombardy,South,Italy,45.4641943,9.1896346
479,Kota Kinabalu,Sabah,Southeast Asia,Malaysia,5.9780066,116.0728988
480,Denver,Colorado,West,United States,39.7392364,-104.984862
481,Uberaba,Minas Gerais,South,Brazil,-19.750833,-47.936666
482,Crawley,England,North,United Kingdom,51.1103444,-0.1801094
483,Makurdi,Benue,Africa,Nigeria,7.7312634,8.538425
484,Tallinn,Harjumaa,EMEA,Estonia,59.4372419,24.7572802
485,Swansea,Wales,North,United Kingdom,51.6195955,-3.9459248
486,Paranaguá,Parana,South,Brazil,-25.5148822,-48.5226695
487,Samarinda,Kalimantan Timur,Southeast Asia,Indonesia,-0.5017804,117.1393089
488,Vijayawada,Andhra Pradesh,Central Asia,India,16.5115306,80.6160469
489,Bandirma,Balikesir,EMEA,Turkey,40.3554705,27.9697603
490,Gagnoa,Fromager,Africa,Cote d'Ivoire,6.1334787,-5.9510987
491,Tegucigalpa,Francisco Morazán,Central,Honduras,14.1058135,-87.2047053
492,Villiers-le-Bel,Ile-de-France,Central,France,49.0074999,2.3880847
493,Brampton,Ontario,Canada,Canada,43.685832,-79.7599366
494,Columbia,Maryland,East,United States,34.000754,-81.0352313
495,Tlaquepaque,Jalisco,North,Mexico,20.6397718,-103.3120428
496,Saint-Denis,Ile-de-France,Central,France,48.935773,2.3580232
497,Mangalore,Karnataka,Central Asia,India,12.8698101,74.8430082
498,Sancti Spíritus,Sancti Spíritus,Caribbean,Cuba,21.7261281,-79.613293
499,Indaial,Santa Catarina,South,Brazil,-26.8901747,-49.2416736
500,Bergen,Hordaland,North,Norway,60.3943055,5.3259192
501,Riyadh,Ar Riyad,EMEA,Saudi Arabia,23.333333,45.333333
502,Lucerne,Lucerne,Central,Switzerland,47.0505452,8.3054682
503,Fernando de la Mora,Central,South,Paraguay,-25.3281673,-57.5521492
504,Noblesville,Indiana,Central,United States,40.0455918,-86.0085955
505,Malayer,Hamadan,EMEA,Iran,34.2922623,48.8215749
506,Mbuji-mayi,Kasai-Oriental,Africa,Democratic Republic of the Congo,-6.1258942,23.5998111
507,Gwalior,Madhya Pradesh,Central Asia,India,26.2037247,78.1573628
508,Luoyang,Fujian,North Asia,China,34.6196539,112.4477046
509,Thionville,Lorraine,Central,France,49.3579272,6.1675872
510,Srinagar,Jammu and Kashmir,Central Asia,India,34.0747444,74.8204443
511,Allahabad,Uttar Pradesh,Central Asia,India,25.4381302,81.8338005
512,Bekasi,Jawa Barat,Southeast Asia,Indonesia,-6.2349858,106.9945444
513,Daloa,Haut-Sassandra,Africa,Cote d'Ivoire,6.8869233,-6.4529859
514,Saltillo,Coahuila,North,Mexico,25.4230425,-100.9927509
515,Anaheim,California,West,United States,33.8347516,-117.911732
516,Baguio City,Cordillera,Southeast Asia,Philippines,16.4119905,120.5933719
517,Magnitogorsk,Chelyabinsk,EMEA,Russia,53.4256867,59.0507322
518,Varanasi,Uttar Pradesh,Central Asia,India,25.3356491,83.0076292
519,Serra,Espírito Santo,South,Brazil,-20.1252961,-40.3064477
520,Florence,Tuscany,South,Italy,43.7697955,11.2556404
521,Raleigh,North Carolina,South,United States,35.7803977,-78.6390989
522,Pescara,Abruzzi,South,Italy,42.3102619,13.9575901
523,Warwick,Rhode Island,East,United States,41.6992717,-71.4586114
524,Chittagong,Chittagong,Central Asia,Bangladesh,22.333778,91.8344348
525,Monclova,Coahuila,North,Mexico,26.8792399,-101.1992336
526,Worthing,England,North,United Kingdom,50.8115402,-0.3699697
527,Lençóis Paulista,São Paulo,South,Brazil,-22.6029897,-48.8031367
528,Coffs Harbour,New South Wales,Oceania,Australia,-30.2985996,153.1094116
529,Baghdad,Baghdad,EMEA,Iraq,33.3061701,44.3872213
530,San Severo,Apulia,South,Italy,41.6897761,15.3776211
531,San Luis,San Luis,South,Argentina,-33.2762202,-65.9515546
532,Guangzhou,Guangdong,North Asia,China,23.1301964,113.2592945
533,Tiruppur,Tamil Nadu,Central Asia,India,10.7915267,77.5325466
534,San Luis Potosí,San Luis Potosí,North,Mexico,22.5000001,-100.4949145
535,Le Chesnay,Ile-de-France,Central,France,48.8264842,2.1257808
536,Prague,Prague,EMEA,Czech Republic,50.0596288,14.4464593
537,Lansing,Michigan,Central,United States,42.7338254,-84.5546295
538,Gap,Provence-Alpes-Côte d'Azur,Central,France,44.5612032,6.0820639
539,Redlands,California,West,United States,34.0550328,-117.1827445
540,Shuangcheng,Heilongjiang,North Asia,China,45.3662519,126.3046846
541,Bangui,Bangui,Africa,Central African Republic,4.3635118,18.5835913
542,Hastings,Hawke's Bay,Oceania,New Zealand,-39.6417678,176.8430781
543,Oakland,California,West,United States,37.8044557,-122.271356
544,Irapuato,Guanajuato,North,Mexico,20.6758761,-101.3521052
545,Xinyi,Guangdong,North Asia,China,22.3580316,110.942291
546,Marseille,Provence-Alpes-Côte d'Azur,Central,France,43.2961743,5.3699525
547,Bhilwara,Rajasthan,Central Asia,India,25.4891177,74.3300726
548,Antwerp,Antwerp,Central,Belgium,51.2211097,4.3997081
549,Orange,New South Wales,Oceania,Australia,-33.2820463,149.0971567
550,Napier,Hawke's Bay,Oceania,New Zealand,-39.4902099,176.917839
551,Torreón,Coahuila,North,Mexico,25.542698,-103.410512
552,Noda,Chiba,North Asia,Japan,35.9549076,139.8748667
553,Porto-Novo,Ouémé,Africa,Benin,6.4990718,2.6253361
554,Outreau,Nord-Pas-de-Calais,Central,France,50.7036916,1.5845684
555,Burlington,Vermont,East,United States,44.4761601,-73.212906
556,Muskogee,Oklahoma,Central,United States,35.6630196,-95.3927706
557,Bourg-en-Bresse,Rhône-Alpes,Central,France,46.2051192,5.2250324
558,Mulhouse,Alsace,Central,France,47.7467233,7.3389937
559,Americana,São Paulo,South,Brazil,-22.7392463,-47.3306032
560,Kashan,Esfahan,EMEA,Iran,33.9876533,51.4428856
561,Sunbury,Victoria,Oceania,Australia,-37.5791363,144.7279832
562,Herford,North Rhine-Westphalia,Central,Germany,52.1152245,8.6711118
563,Chesapeake,Virginia,South,United States,36.7168315,-76.2494453
564,Cairns,Queensland,Oceania,Australia,-16.9206657,145.7721854
565,L'viv,L'viv,EMEA,Ukraine,49.841952,24.0315921
566,Oslo,Oslo,North,Norway,59.9133301,10.7389701
567,Arbil,Arbil,EMEA,Iraq,36.1911744,44.0094145
568,Des Moines,Washington,West,United States,41.5868654,-93.6249494
569,San Pedro de Macorís,San Pedro de Macorís,Caribbean,Dominican Republic,18.6078948,-69.4885492
570,Estelí,Estelí,Central,Nicaragua,13.0931241,-86.3554436
571,San Sebastian,Basque Country,South,Spain,43.3224219,-1.9838889
572,Schiltigheim,Alsace,Central,France,48.6047148,7.7484488
573,Milwaukee,Wisconsin,Central,United States,43.0386475,-87.9090751
574,Tangier,Tanger-Tétouan,Africa,Morocco,35.7625681,-5.8295062
575,Oruro,Oruro,South,Bolivia,-18.666667,-67.666667
576,Munich,Bavaria,Central,Germany,48.1371079,11.5753822
577,Malegaon,Maharashtra,Central Asia,India,20.5576062,74.5246514
578,Euskirchen,North Rhine-Westphalia,Central,Germany,50.6612623,6.7871219
579,Sakai,Gunma,North Asia,Japan,34.5737364,135.4828866
580,Blagoveshchensk,Amur,EMEA,Russia,50.2600417,127.5337378
581,Tijuana,Baja California,North,Mexico,32.5317397,-117.019529
582,Hyderabad,Telangana,Central Asia,India,17.360589,78.4740613
583,Villeneuve-Saint-Georges,Ile-de-France,Central,France,48.7305272,2.44782
584,Takasaki,Gunma,North Asia,Japan,36.3220984,139.0032758
585,Bhilai,Chhattisgarh,Central Asia,India,21.2120677,81.3732849
586,Santa Barbara,California,West,United States,34.4221319,-119.702667
587,Bordeaux,Aquitaine,Central,France,44.841225,-0.5800364
588,Rochester,New York,East,United States,43.157285,-77.615214
589,Durres,Durrës,EMEA,Albania,41.313255,19.4462348
590,Frankfurt,Hesse,Central,Germany,50.1106444,8.6820917
591,Anqing,Anhui,North Asia,China,30.6592336,116.6302585
592,Victoria,Tamaulipas,North,Mexico,23.6896546,-99.1292391
593,San Gabriel,California,West,United States,34.0990995,-118.1085554
594,Copiapó,Atacama,South,Chile,-27.3664685,-70.3322753
595,Cincinnati,Ohio,East,United States,39.1014537,-84.5124602
596,Ensenada,Baja California,North,Mexico,31.8658887,-116.602983
597,La Romana,La Romana,Caribbean,Dominican Republic,18.4230137,-68.9661104
598,Fort-de-France,Martinique,Caribbean,Martinique,14.6027962,-61.0676724
599,Kingswood,England,North,United Kingdom,51.4627405,-2.5083916
600,Trier,Rhineland-Palatinate,Central,Germany,49.7596208,6.6441878
601,Leeds,England,North,United Kingdom,53.7974185,-1.5437941
602,Luoyang,Guangdong,North Asia,China,34.6196539,112.4477046
603,Petrópolis,Rio de Janeiro,South,Brazil,-22.3880004,-43.1752593
604,Vantaa,Uusimaa,North,Finland,60.292997,25.0435254
605,Watertown,New York,East,United States,42.3652518,-71.1843236
606,Noisy-le-Grand,Ile-de-France,Central,France,48.8492238,2.5524906
607,Homs,Hims,EMEA,Syria,34.7333334,36.7166667
608,Liaoyang,Liaoning,North Asia,China,41.2742898,123.1695757
609,Fayetteville,North Carolina,South,United States,36.0625843,-94.1574328
610,Araguaína,Tocantins,South,Brazil,-7.193241,-48.2018597
611,Denpasar,Bali,Southeast Asia,Indonesia,-8.6524973,115.2191175
612,Pune,Maharashtra,Central Asia,India,18.5213738,73.8545071
613,Miami,Florida,South,United States,25.7741728,-80.19362
614,Goyang,Gyeonggi,North Asia,South Korea,37.6581862,126.8319452
615,Kalyan,Maharashtra,Central Asia,India,19.2396742,73.1366482
616,Khulna,Khulna,Central Asia,Bangladesh,22.8171664,89.563759
617,Avadi,Tamil Nadu,Central Asia,India,13.1194809,80.1026704
618,Semarang,Jawa Tengah,Southeast Asia,Indonesia,-6.9903988,110.4229104
619,Chelyabinsk,Chelyabinsk,EMEA,Russia,55.1598408,61.4025547
620,Zhanjiang,Guangdong,North Asia,China,21.2737079,110.3548318
621,Greenville,North Carolina,South,United States,34.851354,-82.3984882
622,Yueyang,Hunan,North Asia,China,29.060703,113.348653
623,Pueblo,Colorado,West,United States,38.263995,-104.6141867
624,Arras,Nord-Pas-de-Calais,Central,France,50.291048,2.7772211
625,Matsudo,Chiba,North Asia,Japan,35.7879371,139.903177
626,Bayamo,Granma,Caribbean,Cuba,20.3734145,-76.6494244
627,Reynosa,Tamaulipas,North,Mexico,26.0907673,-98.2788191
628,Chester,England,North,United Kingdom,53.1908873,-2.8908955
629,Rostock,Mecklenburg-Vorpommern,Central,Germany,54.0886707,12.1400211
630,Namur,Namur,Central,Belgium,50.4665284,4.8661892
631,Rasht,Gilan,EMEA,Iran,37.2793607,49.5846102
632,Grajaú,Maranhão,South,Brazil,-5.8154034,-46.1361454
633,Koshigaya,Saitama,North Asia,Japan,35.8903993,139.7908633
634,Beirut,Beirut,EMEA,Lebanon,33.8892265,35.5025585
635,Huelva,Andalusía,South,Spain,37.2575874,-6.9484945
636,Hefei,Anhui,North Asia,China,31.8665676,117.281428
637,Louisville,Kentucky,South,United States,38.2542376,-85.759407
638,Valenzuela,National Capital,Southeast Asia,Philippines,14.6916903,120.9694534
639,Thanjavur,Tamil Nadu,Central Asia,India,10.659037,79.2014278
640,Tegal,Jawa Tengah,Southeast Asia,Indonesia,-6.8674488,109.1378271
641,Kitchener,Ontario,Canada,Canada,43.451291,-80.4927815
642,Hastings,England,North,United Kingdom,50.8553888,0.5824703
643,Halmstad,Halland,North,Sweden,56.6739826,12.8574827
644,Toledo,Ohio,East,United States,41.6529143,-83.5378173
645,Sparks,Nevada,West,United States,39.5404679,-119.7487235
646,Murray Bridge,South Australia,Oceania,Australia,-35.1309451,139.2651638
647,Tengzhou,Shandong,North Asia,China,35.1139509,117.1600052
648,Bagneux,Ile-de-France,Central,France,49.458056,3.279444
649,Duisburg,North Rhine-Westphalia,Central,Germany,51.434999,6.759562
650,Balikpapan,Kalimantan Timur,Southeast Asia,Indonesia,-1.2398711,116.8593379
651,Bhatinda,Punjab,Central Asia,India,30.206791,74.9463699
652,Poza Rica de Hidalgo,Veracruz,North,Mexico,20.5376574,-97.4451248
653,Colmar,Alsace,Central,France,48.0777517,7.3579641
654,Clichy-sous-Bois,Ile-de-France,Central,France,48.910939,2.5460722
655,La Seyne-sur-Mer,Provence-Alpes-Côte d'Azur,Central,France,43.1007714,5.8788948
656,Antipolo,Calabarzon,Southeast Asia,Philippines,14.5871972,121.1759246
657,Creil,Picardy,Central,France,49.2607914,2.4733771
658,Curitiba,Parana,South,Brazil,-25.4944375,-49.284271
659,Sale,Rabat-Salé-Zemmour-Zaer,Africa,Morocco,34.044889,-6.814017
660,Albury,New South Wales,Oceania,Australia,-36.0737734,146.9135265
661,Kutahya,Kutahya,EMEA,Turkey,39.2522508,29.4937732
662,Daqing,Heilongjiang,North Asia,China,46.3240228,124.5598093
663,Waynesboro,Virginia,South,United States,38.0686668,-78.8893999
664,Rockhampton,Queensland,Oceania,Australia,-23.3782137,150.5134227
665,Accra,Greater Accra,Africa,Ghana,5.5571096,-0.2012376
666,Conselheiro Lafaiete,Minas Gerais,South,Brazil,-20.6596107,-43.785743
667,Jiangdu,Jiangsu,North Asia,China,32.4374578,119.5647288
668,Cochabamba,Cochabamba,South,Bolivia,-17.4012458,-66.1675681
669,Wolverhampton,England,North,United Kingdom,52.5847651,-2.127567
670,Mumbai,Maharashtra,Central Asia,India,19.054999,72.8692035
671,Stuttgart,Baden-Württemberg,Central,Germany,48.7784485,9.1800132
672,Caloundra,Queensland,Oceania,Australia,-26.7981633,153.1354434
673,Talcahuano,Biobio,South,Chile,-36.7144863,-73.1141087
674,Santiago,Santiago,South,Chile,-33.4377756,-70.6504502
675,Nairobi,Nairobi,Africa,Kenya,-1.3026148,36.828842
676,Aurora,Illinois,Central,United States,41.7571701,-88.3147539
677,New Plymouth,Taranaki,Oceania,New Zealand,-39.0579941,174.0806474
678,Sesto San Giovanni,Lombardy,South,Italy,45.5357218,9.2376549
679,Florence,Alabama,South,United States,34.79981,-87.677251
680,Tangshan,Hebei,North Asia,China,39.6295951,118.1738712
681,Edmonton,Alberta,Canada,Canada,53.5462055,-113.491241
682,Lismore,New South Wales,Oceania,Australia,-28.8077608,153.2791883
683,Sikasso,Sikasso,Africa,Mali,11.529684,-6.8663259
684,Macapá,Amapá,South,Brazil,0.0401529,-51.0569588
685,Nottingham,England,North,United Kingdom,52.9534193,-1.1496461
686,Mandurah,Western Australia,Oceania,Australia,-32.5302495,115.7208782
687,Venice,Veneto,South,Italy,45.4371908,12.3345898
688,Dormagen,North Rhine-Westphalia,Central,Germany,51.0934389,6.8416158
689,Bilbao,Basque Country,South,Spain,43.2630018,-2.9350039
690,Bagcilar,Istanbul,EMEA,Turkey,41.034547,28.8567558
691,Bressuire,Poitou-Charentes,Central,France,46.8425572,-0.4929017
692,Solapur,Maharashtra,Central Asia,India,17.8499067,75.2763203
693,Toulon,Provence-Alpes-Côte d'Azur,Central,France,43.1257311,5.9304919
694,Capannori,Tuscany,South,Italy,43.8420391,10.5735254
695,Kawagoe,Saitama,North Asia,Japan,35.9251145,139.4856927
696,Yangzhou,Jiangsu,North Asia,China,32.3968554,119.4077658
697,Monterrey,Nuevo León,North,Mexico,25.6802019,-100.315258
698,Ann Arbor,Michigan,Central,United States,42.2813722,-83.7484616
699,Misratah,Misratah,Africa,Libya,32.3745923,15.0905803
700,Tlalpan,Distrito Federal,North,Mexico,19.2880603,-99.1669733
701,Matanzas,Matanzas,Caribbean,Cuba,23.0469236,-81.5783032
702,Can Tho,Tỉnh Cần Thơ,Southeast Asia,Vietnam,10.0362046,105.7872656
703,Greenwood,Indiana,Central,United States,37.8709542,-96.2471338
704,Las Tunas,Las Tunas,Caribbean,Cuba,21.0887045,-76.8121648
705,Phoenix,Arizona,West,United States,33.4484367,-112.074141
706,Vitrolles,Provence-Alpes-Côte d'Azur,Central,France,44.4347105,5.9496043
707,Tiruchchirappalli,Tamil Nadu,Central Asia,India,10.8067917,78.7039861
708,Hengyang,Hunan,North Asia,China,26.8971308,112.5666191
709,Woking,England,North,United Kingdom,51.3201891,-0.5564726
