Quantity,Profit,Shipping_Cost,Discount,Order_Priority,mmonthN,Sales,Markets,Category_Office_Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home_Office
1,1.9960599508813288,1.0750024051272395,0.0,2,1,2.6595599892722888,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3.2657594398868772,1.539015466556157,0.0,0,1,4.665135770029662,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9629077093507217,1.6544112817237697,0.0,0,1,2.917230033020351,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3.1921210938283986,2.6979998909369054,0.0,0,1,3.8844462251095653,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1.937301782763736,2.0541237581487333,0.0,0,1,3.336481096787179,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4.138042422356611,4.275693428121942,0.0,0,1,5.686466773146922,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3.698582214463869,2.8130106275797595,0.0,3,3,5.288165993911395,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1.3480731235289312,0.8064758701244231,0.0,3,3,3.2104403829784154,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,2.7498317570687476,0.9162907318741551,0.0,3,3,3.8161726864888066,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.640484914257205,1.088561962447682,0.0,3,3,3.3407394045201606,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0.7747271477757116,0.3001045880351792,0.0,3,3,1.7732559749955148,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.115049964545639,1.3001916828550197,0.0,3,3,3.676806884462756,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.129421455841231,0.8329091022030535,0.0,3,8,2.8639137381028803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1.4158531355845128,2.97603967133276,0.0,3,8,5.753270811619938,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2.4680995476355903,0.7839015699564725,0.0,3,7,3.3094475537151156,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5.151671793274078,3.2292221259833838,0.0,3,3,6.708425941526476,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,1.9459101490553132,2.376764533671887,0.0,3,3,4.617098726697655,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,2.3721111805520594,3.032064191765613,0.0,1,3,4.819313332933691,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,3.967268482541859,2.3174736679045713,0.0,1,3,4.877637148407215,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2.259677584018892,3.0572976507337097,0.0,1,3,4.823662924370151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.010128198959819,2.4492794655564256,0.0,0,5,3.698582214463869,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,3.6622787919044195,3.7577056094340118,0.0,0,5,5.029326204520735,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,5.008499633033319,4.009512607327405,0.0,3,1,6.775000719031572,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.7178397698899673,1.5303946803228856,0.0,3,1,3.320348796556115,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6097655573676095,0.5364933579662221,0.0,2,2,1.7984040056309996,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2.0281482347439392,1.3350010541839938,0.0,2,2,3.2760119902984917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,2.69462719365756,1.6620303589340135,0.0,2,2,3.920784483870489,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.115049964545639,1.8794650787669867,0.0,2,2,3.8435299795698867,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.928523564659441,2.4647039619332216,0.0,2,2,3.9718002439601383,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.4882344367123217,1.9810014688665833,0.0,3,1,4.53431848432603,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.8153648090643967,1.226712316465715,0.0,3,9,2.823757017875219,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.2188758248682006,2.6144718429722276,0.0,3,12,5.083390015406969,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,1.0919233069178118,1.0543120314329835,0.0,1,11,3.2565568565690417,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.830857632612989,2.283402316351654,0.0,3,6,5.440511121662184,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.7101878534742698,0.43178243035909103,0.0,3,6,2.426571045816045,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.156066616068277,2.952302695706565,0.0,3,6,5.492238071754362,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,1.2669475900552918,0.0,3,12,3.236715772974506,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.932021659030173,4.998832619032987,0.0,0,6,6.121856623539852,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.574137774793312,2.1575593319689244,0.0,0,6,3.3751955634624062,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1.9198594970256604,1.4861397133506802,0.0,0,6,2.616665608649028,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.5967461372286285,3.2088254890146994,0.0,0,6,4.570992727870781,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.8562980052667872,2.3758355760051844,0.0,3,2,3.9184026063274837,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.207375588726805,1.9796211747841113,0.0,3,9,4.9336102860705395,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,0.39204208052681006,1.2974631708642823,0.0,3,9,3.310542999471772,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.037421420206668,2.1234584430672325,0.0,1,11,5.2987172957209765,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4.631227714360854,4.279163003442625,0.0,1,11,5.541890813725963,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.228430028604794,1.8500283983448613,0.0,1,6,3.9632863196604857,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.7166795353641056,2.475697739577606,0.0,3,8,4.958148317947388,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2,2.0202221769605844,1.623340851461351,0.0,1,8,3.4262151520783353,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,6.854016884800077,5.977923264167861,0.0,1,1,7.629975707027789,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,3.788724806344726,3.820784511620703,0.0,1,1,5.980302476229765,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.7263316435424467,0.862889957159011,0.0,1,1,2.405141674433403,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.4861397133506802,0.35065686237864685,0.0,3,1,2.154085071399393,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.2176750767928626,1.9095425048844386,0.0,3,9,4.89933120179721,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.6881346435287342,2.1882959551450507,0.0,1,10,3.9408047890625495,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,2.3664984044236372,2.6100698207912507,0.0,1,10,4.117735485200649,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.9796211747841113,0.6780335572728563,0.0,1,10,2.6616571402213416,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1.4516138227736746,1.6639261374545993,0.0,1,9,3.4262151520783353,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,2.823757017875219,1.539015466556157,0.0,3,12,3.8068846500138656,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,1.6601310702632746,1.1085626100789578,0.0,3,12,3.88135762573196,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,5.927352611402198,3.777805691229269,0.0,3,12,6.893494096871072,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.6144718429722276,1.1786549963416462,0.0,3,2,3.5368931148794878,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.5945081853433165,1.3812818240886795,0.0,3,9,4.0056954785119085,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.897619871365905,1.1505720547604306,0.0,3,8,3.879499845249009,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2.3379522036920743,3.3467411904951745,0.0,1,12,5.067645568030653,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.0,1.0784096008133313,0.0,3,11,3.3751955634624062,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1.778336461783405,1.0851892812234596,0.0,3,11,3.5316406866159347,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.9969486489679832,0.9707789117396207,0.0,3,11,2.8183982582710754,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,5.560296918163352,5.712841355435393,0.0,1,3,7.390243139646894,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1.1019400755924311,0.6471032557894513,0.0,1,11,2.5079719009739794,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,3.713328175464447,3.537475031022627,0.0,3,4,5.899212187402895,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.7914360355532932,2.0451088650667932,0.0,3,4,4.670208593605686,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.9745596310012032,0.3148107433205967,0.0,3,4,2.0082140067894727,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.4996230506843684,1.848454797886107,0.0,3,4,4.080414625742942,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,5.317433486734241,3.3134584506960816,0.0,3,7,6.028350803833349,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3.1389664383342684,5.335420442737127,0.0,0,8,6.318823928415574,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,3.714790817312823,4.0983366113546325,0.0,0,4,5.2098686333706725,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.6097655573676095,1.621366471990983,0.0,3,12,4.457366015984715,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,3.2308043655777645,3.386422078013099,0.0,1,3,5.1630701996714485,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.2628041872566276,1.313723675975977,0.0,1,3,2.9831534913471307,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4.0181831738126705,2.8870328863997474,0.0,1,3,5.392536016790822,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.092405191982908,1.7404661413782472,0.0,1,12,3.7625945238287155,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3.833196205069854,2.043814336859437,0.0,1,12,4.55597990974104,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.3480731235289312,1.1249295722147212,0.0,2,4,3.0675877000037985,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4.542017341726516,3.990464465592968,0.0,0,2,5.334649266366711,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6,3.9219733362813143,5.860415770575149,0.0,1,1,7.815852575211636,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.7047480922384253,0.5877866715248573,0.0,2,2,2.308567206382994,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4.380024586135104,4.843320564598739,0.0,1,10,6.894345764649109,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4.38601865214392,3.386760323543933,0.0,1,10,6.091038363054161,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.61885464176048,1.0986122886681098,0.0,3,1,3.3782698666099997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.897619871365905,1.7191887627204694,0.0,3,6,3.879499845249009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.012232794536317,1.5496879161274713,0.0,3,6,3.376221403414324,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,1.2584609841914016,3.174296775088473,0.0,3,6,5.544943051548429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1.169381368441481,1.1755733327476772,0.0,3,6,4.041646741052736,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.305580575350832,1.42791605410662,0.0,1,12,3.3460369489860575,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,4.275554364703761,3.962145609026225,0.0,1,12,5.504274088792986,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4.064572432708259,2.3145136525509282,0.0,1,12,4.9707157039728465,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2.2016591701842874,2.0681277624890577,0.0,1,7,3.7198934669628625,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12,3.591266591600212,2.2170272378759477,0.0,1,7,4.684720453472521,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.4303112625072874,1.088561962447682,0.0,1,7,2.7440606508911505,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4.518740471298721,3.891207890641796,0.0,1,7,5.430047153276551,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.24726887267247,1.59736534278292,0.0,1,7,4.191622460153498,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.7884573820386862,1.8421356674849032,0.0,1,7,4.133244728302376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5.8270025438229345,4.499476294996918,0.0,1,1,6.717030496196968,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.823757017875219,2.1882959551450507,0.0,1,1,3.8918202981106265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,2.803966271795261,2.536866415880321,0.0,1,1,3.9021746354717597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,2.4882344367123217,1.160020934734201,0.0,3,12,3.386422078013099,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,3.12851339146854,1.9315214254245805,0.0,3,12,3.9941558124776644,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.43711594927187,1.7011051044404875,0.0,3,12,4.400112090981286,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0.0,3.1161784029570914,0.0,3,12,5.7057138968332,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1.8931119433807513,0.343589701853709,0.0,3,1,2.816605623627178,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0.0,3.440418119268624,0.0,3,1,4.999237269722158,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,2.938103116266432,0.2700271390330493,0.0,3,11,3.9558485170980906,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,2.776331734646679,1.018847313313512,0.0,3,11,3.844172364648035,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1.763016987275961,1.5665304034589465,0.0,3,11,3.7206203620710996,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2.830857632612989,1.9586853620656002,0.0,3,6,4.61531848380952,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,2.895911959347455,1.55814461804655,0.0,3,6,3.9974664704346083,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.2319894610015845,1.4973884150259762,0.0,3,6,3.9875014326453218,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,4.436988153030231,2.9780773189020526,0.0,3,12,5.702514988792552,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.160020934734201,0.3148107433205967,0.0,3,8,1.7578579504376943,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4.1765387904782445,3.0184717157762972,0.0,3,9,5.134680150580928,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.3711807378328014,0.9001613654511709,0.0,3,9,2.753660700205545,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3.120601248866061,1.3480731235289312,0.0,3,9,3.986388098715639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4.005149002880371,2.621765849139052,0.0,3,9,5.339123369729494,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.4672971595620155,3.092405191982908,0.0,3,9,5.480805548151527,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5.745244303501311,3.4840054975315167,0.0,1,11,6.457005144975893,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.9065751464907355,1.118414897264793,0.0,1,9,3.7371933034881595,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,3.7995259810312545,2.738902681846048,0.0,3,7,4.6780488087025764,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.739701092283799,3.414113586844741,0.0,3,12,5.578710480163065,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,4.0283827739458955,2.1004689182102156,0.0,3,12,4.862676478186805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1.1314020807274126,1.1847899790762915,0.0,3,12,3.4607233657685157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3.0291670643972775,1.291983710468477,0.0,3,12,3.7184382748734284,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5.1397904154078065,3.97743616398603,0.0,3,11,6.482617923871858,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1.8931119433807513,1.1969481721018236,0.0,3,12,3.3803141421809455,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.5718485915786373,1.7119944938734573,0.0,1,10,3.9009620734972237,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5.358094605080029,4.6201573368408715,0.0,1,10,6.5592752501936635,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.290512523342865,1.778336461783405,0.0,1,10,3.303951971997548,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,3.861992100697497,2.192770231244314,0.0,1,10,4.564764780885824,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.2584609841914016,1.2237754596713601,0.0,1,10,3.1126260046623373,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2.7856283381008833,2.1138429937363408,0.0,1,10,3.4483990074052553,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.66583836025124,2.1138429937363408,0.0,1,10,3.7285807953019794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4.620649732797424,3.508256435676091,0.0,1,10,5.851972606883698,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,3.6173834974804766,3.743367679134435,0.0,1,6,6.001315842005465,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,3.582963215799661,2.9134370349690686,0.0,1,6,5.122057357452936,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,3.923160777000212,2.804571795802497,0.0,1,6,4.989071136968956,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1.4586150116102805,1.1216775398540886,0.0,1,6,2.6986730161857935,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1.3862943611198906,1.1019400755924311,0.0,1,6,2.7324175501047714,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,3.2588654906771213,2.955951367816573,0.0,1,6,5.123308999412881,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,4.253624928544053,2.5877640495686753,0.0,1,11,5.1369741982088515,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,3.3428617776902003,2.982647022410511,0.0,1,11,5.030699281261981,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3.982481497518066,3.564166248832705,0.0,1,11,5.35512295190242,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0.6097655573676095,0.5538851187073245,0.0,1,5,1.7984040056309996,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.2519236848195052,2.273156286231861,0.0,1,5,4.145671186971547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3.4904284921297486,2.481567751712032,0.0,1,3,4.552191222583651,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1.1878434136734213,0.9669838443766041,0.0,3,10,2.85186188551444,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.7800607299791698,1.5623463009016154,0.0,3,10,3.8782593784318924,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,2.541601978446052,2.2690283173549592,0.0,3,10,4.192076106067753,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3.253084028638347,1.7457155340553543,0.0,3,12,4.053175316984215,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,2.4475508995432533,1.7083778568336623,0.0,3,12,4.041646741052736,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6,2.541601978446052,2.258633173576066,0.0,1,12,4.192076106067753,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,5.7786425675188005,4.5217885770490405,0.0,3,12,6.744530246621886,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.5672543706433686,1.291983710468477,0.0,3,8,3.8569330326609936,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.551006427687861,1.8293763358609165,0.0,3,8,3.9184026063274837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,3.168424300630145,1.3480731235289312,0.0,3,8,3.9009620734972237,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3.279406304500642,1.2781521785919174,0.0,3,8,4.200204907168087,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.4655675243945496,0.6678293664623585,0.0,3,11,2.2813614526458945,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,6.385531630842049,4.27624938248099,0.0,3,12,7.300931894364571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,5.3974384408332075,4.458408786921826,0.0,3,12,7.291574465290477,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.823757017875219,2.180417448243857,0.0,1,4,3.8918202981106265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.986388098715639,2.7440606508911505,0.0,3,12,5.211505942932876,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.291983710468477,0.6151856519777241,0.0,3,12,2.7067159475307503,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,1.8562980052667872,1.5238800053729573,0.0,1,10,3.5644493670954485,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3.7037680290244617,3.0012172341352095,0.0,1,10,4.710970637818791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,3.120601248866061,1.66581823865906,0.0,3,5,4.010600574319691,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4.573473070894485,3.055415254153051,0.0,3,5,6.280021214102249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,6.266441200700524,4.572647025808954,0.0,2,5,7.538047871355749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5.410395275409775,4.044628972648928,0.0,3,11,6.680352640099712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
